price,bhk,area,carpetarea,pricepersquare,additionalrooms,status,possesiondate,locality,projectname,age,roadfaceing,bathroom,floor,balconies,totalfloor,neworold,opensides,facing,overlooking,ownership,amenitiesavailable,amenitiesnot
11500000,3 BHK Apartment ,"1,365 sq ft",,"₹ 8,424/ sq ft ",,"Ready to move,Unfurnished",,Viman Nagar,Clover Realty Acropolis,11 - 12 years,,3,1,,,Resale,,North,,Freehold,"Lift Available,Car Parking,Power Backup,24 X 7 Security,Children's play area,Vaastu Compliant,Club House,Gymnasium,Swimming Pool,Indoor Games,Jogging Track,Intercom,Rain Water Harvesting,Staff Quarter,Multipurpose Room,Landscaped Gardens,Shopping Mall,School,Hospital,ATM",Sports Facility
11000000,3 BHK Apartment ,"2,800 sq ft",,"₹ 3,928/ sq ft ",,"Ready to move,Unfurnished",,Viman Nagar,Shree Rahde Constructions Camelot Housing Society,11 - 12 years,,3,6,,,Resale,,North,,Freehold,"Lift Available,Car Parking,Power Backup,24 X 7 Security,Vaastu Compliant,Gymnasium,Swimming Pool,Jogging Track,Rain Water Harvesting","Children's play area,Club House,Sports Facility,Landscaped Gardens"
40000000,4 BHK Apartment ,"3,000 sq ft",,"₹ 13,333/ sq ft ",,"Ready to move,Furnished",,Kalyani Nagar,Reputed Builder Landmark Garden,6 - 7 years,,4,4,,,Resale,,East,,Freehold,"Lift Available,Car Parking,Power Backup,24 X 7 Security,Vaastu Compliant,Gymnasium,Swimming Pool,Jogging Track,Rain Water Harvesting","Children's play area,Club House,Sports Facility,Landscaped Gardens"
10100000,3 BHK Apartment ,"1,650 sq ft",,"₹ 6,121/ sq ft ",,"Ready to move,Unfurnished",,Wagholi,Marvel Realtors Fria,2 - 3 years,,3,10,,,Resale,,East,,Freehold,"Lift Available,Car Parking,Power Backup,24 X 7 Security,Children's play area,Vaastu Compliant,Club House,Gymnasium,Swimming Pool,Sports Facility,Jogging Track,Intercom,Golf Course,Rain Water Harvesting,Staff Quarter,Landscaped Gardens,Shopping Mall,School,Hospital,ATM",
160300000,5 BHK Apartment ,"8,440 sq ft",,"₹ 18,992/ sq ft ",,"Ready to move,Unfurnished",,Sangamvadi,Marvel Realtors Ribera A Building,2 - 3 years,,5,2,,,Resale,,East,,Freehold,"Lift Available,Car Parking,Power Backup,24 X 7 Security,Children's play area,Vaastu Compliant,Club House,Gymnasium,Swimming Pool,Jogging Track,Intercom,Rain Water Harvesting,Staff Quarter,Landscaped Gardens,Shopping Mall,School,Hospital,ATM",Sports Facility
6600000,2 BHK Apartment ,"1,140 sq ft",,"₹ 5,789/ sq ft ",1 rooms( pooja room ),"Ready to move,Unfurnished",,Viman Nagar,,8 - 9 years,,2,"2, ",1,4,Resale,,East,Road View,Freehold,"Lift Available,Car Parking,Power Backup,24 X 7 Security","Children's play area,Club House,Gymnasium,Swimming Pool,Sports Facility,Jogging Track,Landscaped Gardens"
19000000,3 BHK Apartment ,"1,600 sq ft",,"₹ 11,875/ sq ft ",1 rooms( servant room ),"Ready to move,Unfurnished",,Koregaon Park,,10 - 11 years,,3,"1, ",2,7,Resale,,North,,Freehold,"Lift Available,Car Parking,Power Backup,24 X 7 Security","Children's play area,Club House,Gymnasium,Swimming Pool,Sports Facility,Jogging Track,Landscaped Gardens"
35000000,4 BHK Apartment ,"2,615 sq ft",,"₹ 13,384/ sq ft ",1 rooms( servant room ),"Ready to move,Unfurnished",,Koregaon Park,,5 - 6 years,,4,"4, ",2,12,Resale,,East,"Pool View, Garden View",Freehold,"Lift Available,Car Parking,Power Backup,24 X 7 Security","Children's play area,Club House,Gymnasium,Swimming Pool,Sports Facility,Jogging Track,Landscaped Gardens"
21000000,3 BHK Apartment ,"2,200 sq ft",,"₹ 9,545/ sq ft ",,"Ready to move,Unfurnished",,Koregaon Park,,5 - 6 years,,3,"1, ",1,5,Resale,,East,,Freehold,"Lift Available,Car Parking,Power Backup,24 X 7 Security","Children's play area,Club House,Gymnasium,Swimming Pool,Sports Facility,Jogging Track,Landscaped Gardens"
24300000,3 BHK Apartment ,"1,850 sq ft",,"₹ 13,135/ sq ft ",1 rooms( servant room ),"Ready to move,Unfurnished",,Koregaon Park,,5 - 6 years,,4,"3, ",2,9,Resale,,East,,Freehold,"Lift Available,Car Parking,Power Backup,24 X 7 Security","Children's play area,Club House,Gymnasium,Swimming Pool,Sports Facility,Jogging Track,Landscaped Gardens"
22000000,3 BHK Apartment ,"2,356 sq ft",,"₹ 9,337/ sq ft ",,"Ready to move,Unfurnished",,Kalyani Nagar,,11 - 12 years,,3,2,,,Resale,,NorthEast,,Freehold,"Lift Available,Car Parking,24 X 7 Security,Swimming Pool,Jogging Track","Power Backup,Children's play area,Club House,Gymnasium,Sports Facility,Landscaped Gardens"
3800000,1 BHK Apartment ,686 sq ft,,"₹ 5,539/ sq ft ",,"Ready to move,Unfurnished",,Wagholi,Maple Aura County,3 - 4 years,,1,3,,,Resale,,East,,Freehold,"Lift Available,Car Parking,Power Backup,24 X 7 Security,Children's play area,Vaastu Compliant,Club House,Gymnasium,Swimming Pool,Jogging Track,Golf Course,Rain Water Harvesting,Staff Quarter,Multipurpose Room,Landscaped Gardens,Shopping Mall,School,Hospital,ATM",Sports Facility
6000000,2 BHK Apartment ,"1,140 sq ft",,"₹ 5,263/ sq ft ",,"Ready to move,Unfurnished",,Wagholi,Kolte Patil Developers IVY Apartments,6 - 7 years,,2,3,,,Resale,,East,,Freehold,"Lift Available,Car Parking,Power Backup,24 X 7 Security,Children's play area,Vaastu Compliant,Club House,Gymnasium,Swimming Pool,Indoor Games,Jogging Track,Maintenance Staff,Intercom,Rain Water Harvesting,Staff Quarter,Multipurpose Room,Landscaped Gardens,Shopping Mall,School,Hospital,ATM",Sports Facility
5000000,2 BHK Apartment ,885 sq ft,,"₹ 5,649/ sq ft ",,"Ready to move,Unfurnished",,Wagholi,Maple Aura County,6 - 7 years,,2,2,,,Resale,,East,,Freehold,"Lift Available,Car Parking,Power Backup,24 X 7 Security,Children's play area,Vaastu Compliant,Club House,Gymnasium,Swimming Pool,Jogging Track,Golf Course,Rain Water Harvesting,Staff Quarter,Multipurpose Room,Landscaped Gardens,Shopping Mall,School,Hospital,ATM",Sports Facility
32500000,3 BHK Apartment ,"2,700 sq ft",,"₹ 12,037/ sq ft ",,"Ready to move,Unfurnished",,Kalyani Nagar,Searock Developers 10 North,11 - 12 years,,3,4,,,Resale,,NorthEast,,Freehold,"Lift Available,Car Parking,Power Backup,Vaastu Compliant","24 X 7 Security,Children's play area,Club House,Gymnasium,Swimming Pool,Sports Facility,Jogging Track,Landscaped Gardens"
10000000,2 BHK Apartment ,"1,325 sq ft",,"₹ 7,547/ sq ft ",,"Ready to move,Unfurnished",,Viman Nagar,Karia Developers Konark Campus,6 - 7 years,,2,2,,,Resale,,North,,Freehold,"Lift Available,Car Parking,Power Backup,24 X 7 Security,Vaastu Compliant,Club House,Gymnasium,Swimming Pool,Indoor Games,Jogging Track,Rain Water Harvesting,Staff Quarter,Multipurpose Room,Shopping Mall,School,Hospital,ATM","Children's play area,Sports Facility,Landscaped Gardens"
6200000,2 BHK Apartment ,"1,155 sq ft",,"₹ 5,367/ sq ft ",,"Ready to move,Unfurnished",,Wagholi,Kolte Patil Developers IVY Apartments,3 - 4 years,,2,3,,,Resale,,East,,Freehold,"Lift Available,Car Parking,Power Backup,24 X 7 Security,Children's play area,Vaastu Compliant,Club House,Gymnasium,Swimming Pool,Indoor Games,Jogging Track,Maintenance Staff,Intercom,Rain Water Harvesting,Staff Quarter,Multipurpose Room,Landscaped Gardens,Shopping Mall,School,Hospital,ATM",Sports Facility
12500000,2 BHK Apartment ,"1,800 sq ft",,"₹ 6,944/ sq ft ",,"Ready to move,Unfurnished",,Kalyani Nagar,,11 - 12 years,,2,Gr,,,Resale,,East,,Freehold,"Lift Available,Car Parking,Power Backup,24 X 7 Security,Gymnasium","Children's play area,Club House,Swimming Pool,Sports Facility,Jogging Track,Landscaped Gardens"
2800000,2 BHK Apartment ,978 sq ft,,"₹ 2,862/ sq ft ",,"Ready to move,Unfurnished",,Wagholi,Blue Skky Olive,6 - 7 years,,2,4,,,Resale,,East,,Freehold,"Lift Available,Car Parking,Power Backup,24 X 7 Security,Vaastu Compliant,Jogging Track,Rain Water Harvesting,Shopping Mall,School,Hospital,ATM","Children's play area,Club House,Gymnasium,Swimming Pool,Sports Facility,Landscaped Gardens"
5000000,2 BHK Apartment ,680 sq ft,,"₹ 7,352/ sq ft ",,"Ready to move,Unfurnished",,Wagholi,Maple Aura County,6 - 7 years,,2,1,,,Resale,,East,,Freehold,"Lift Available,Car Parking,Power Backup,24 X 7 Security,Children's play area,Vaastu Compliant,Club House,Gymnasium,Swimming Pool,Jogging Track,Golf Course,Rain Water Harvesting,Staff Quarter,Multipurpose Room,Landscaped Gardens,Shopping Mall,School,Hospital,ATM",Sports Facility
5400000,2 BHK Apartment ,950 sq ft,,"₹ 5,684/ sq ft ",,"Ready to move,Unfurnished",,Wagholi,Maple Aura County,2 - 3 years,,2,1,,,Resale,,East,,Freehold,"Lift Available,Car Parking,Power Backup,24 X 7 Security,Children's play area,Vaastu Compliant,Club House,Gymnasium,Swimming Pool,Jogging Track,Golf Course,Rain Water Harvesting,Staff Quarter,Multipurpose Room,Landscaped Gardens,Shopping Mall,School,Hospital,ATM",Sports Facility
13000000,3 BHK Apartment ,"1,680 sq ft",,"₹ 7,738/ sq ft ",,Ready to move,,Viman Nagar,Rohan Builders and Developers Mithila,3 - 4 years,,2,,,,New,,East,,Freehold,"Lift Available,Car Parking,Power Backup,24 X 7 Security,Children's play area,Club House,Gymnasium,Swimming Pool,Jogging Track,Maintenance Staff,Rain Water Harvesting,Multipurpose Room","Sports Facility,Landscaped Gardens"
4599345,2 BHK Apartment ,885 sq ft,,"₹ 5,197/ sq ft ",,Ready to move,,Wagholi,Maple Aura County,6 - 7 years,,2,10,,,New,,East,,Freehold,"Lift Available,Car Parking,Power Backup,24 X 7 Security,Children's play area,Vaastu Compliant,Club House,Gymnasium,Swimming Pool,Jogging Track,Golf Course,Rain Water Harvesting,Staff Quarter,Multipurpose Room,Landscaped Gardens,Shopping Mall,School,Hospital,ATM",Sports Facility
3625000,1 BHK Apartment ,725 sq ft,,"₹ 5,000/ sq ft ",,Ready to move,,Manjari,Gemini Housing Grand Bay,0 - 1 year,,1,,,12,New,,East,,,"Lift Available,Car Parking,Power Backup,24 X 7 Security,Children's play area,Vaastu Compliant,Club House,Gymnasium,Swimming Pool,Jogging Track,Intercom,Rain Water Harvesting,Staff Quarter,Multipurpose Room,Landscaped Gardens",Sports Facility
5700000,2 BHK Apartment ,"1,140 sq ft",,"₹ 5,000/ sq ft ",,Ready to move,,Manjari,Gemini Housing Grand Bay,0 - 1 year,,2,,,12,New,,East,,,"Lift Available,Car Parking,Power Backup,24 X 7 Security,Children's play area,Vaastu Compliant,Club House,Gymnasium,Swimming Pool,Jogging Track,Intercom,Rain Water Harvesting,Staff Quarter,Multipurpose Room,Landscaped Gardens",Sports Facility
5500000,2 BHK Apartment ,855 sq ft,,"₹ 6,432/ sq ft ",,"Ready to move,Unfurnished",,Pimple Gurav,Mayur Developers Mayur Nagari,12 years,,2,"5, ",1,6,Resale,,,Road View,Freehold,,"Lift Available,Power Backup,24 X 7 Security,Children's play area,Club House,Gymnasium,Swimming Pool,Sports Facility,Jogging Track,Landscaped Gardens"
10000000,3 BHK Apartment ,"1,300 sq ft",,"₹ 7,692/ sq ft ",,"Ready to move,Unfurnished",,Viman Nagar,Rohan Builders and Developers Mithila,2 - 3 years,,3,Gr,,,Resale,,,,Freehold,"Lift Available,Car Parking,Power Backup,24 X 7 Security,Children's play area,Vaastu Compliant,Club House,Gymnasium,Swimming Pool,Jogging Track,Maintenance Staff,Rain Water Harvesting,Staff Quarter,Multipurpose Room","Sports Facility,Landscaped Gardens"
51000000,3 BHK Independent Floor ,"3,000 sq ft",,"₹ 17,000/ sq ft ",,Ready to move,,Koregaon Park,,2 - 3 years,,3,,,,New,,East,,Freehold,"Lift Available,Car Parking,Power Backup,24 X 7 Security,Vaastu Compliant,Club House,Gymnasium,Swimming Pool,Jogging Track,Rain Water Harvesting","Children's play area,Sports Facility,Landscaped Gardens"
3500000,2 BHK Apartment ,750 sq ft,,"₹ 4,666/ sq ft ",,"Ready to move,Unfurnished",,Wagholi,ARK Prem Developers Alfa Homes,6 - 7 years,,2,3,,,Resale,,NorthEast,,Freehold,"Lift Available,Car Parking,Power Backup,24 X 7 Security,Children's play area,Vaastu Compliant,Club House,Gymnasium,Swimming Pool,Indoor Games,Jogging Track,Rain Water Harvesting,Staff Quarter","Sports Facility,Landscaped Gardens"
3000000,2 BHK Apartment ,635 sq ft,,"₹ 4,724/ sq ft ",,"Ready to move,Unfurnished",,Wagholi,Dheeraj Realty Jade Residences,2 - 3 years,,2,Gr,,,Resale,,,,Freehold,"Lift Available,Car Parking,Power Backup,24 X 7 Security,Vaastu Compliant,Club House,Gymnasium,Swimming Pool,Jogging Track,Intercom,Rain Water Harvesting,Staff Quarter,Shopping Mall,School,Hospital,ATM","Children's play area,Sports Facility,Landscaped Gardens"
8000000,2 BHK Apartment ,"1,150 sq ft",,"₹ 6,957/ sq ft ",,"Ready to move,Unfurnished",,Viman Nagar,Lunkad Realty Amazon,11 - 12 years,,2,6,,,Resale,,NorthEast,,Freehold,"Lift Available,Car Parking,Power Backup,24 X 7 Security,Vaastu Compliant,Club House,Gymnasium,Swimming Pool,Jogging Track,Maintenance Staff,Rain Water Harvesting,Staff Quarter,Landscaped Gardens","Children's play area,Sports Facility"
10500000,3 BHK Apartment ,"1,562 sq ft",,"₹ 6,722/ sq ft ",,"Ready to move,Unfurnished",,Kalyani Nagar,Kumar Builder Kumar Kruti,2 - 3 years,,3,3,,,Resale,,,,Freehold,"Lift Available,Car Parking,Power Backup,24 X 7 Security,Vaastu Compliant,Club House,Gymnasium,Swimming Pool,Jogging Track,Rain Water Harvesting,Staff Quarter","Children's play area,Sports Facility,Landscaped Gardens"
13000000,3 BHK Apartment ,"1,800 sq ft",,"₹ 7,222/ sq ft ",,"Ready to move,Furnished",,Kalyani Nagar,Raviraj Realty Fortaleza,11 - 12 years,,3,1,,,Resale,,,,Freehold,"Lift Available,Car Parking,Power Backup,24 X 7 Security,Vaastu Compliant,Club House,Gymnasium,Swimming Pool,Jogging Track","Children's play area,Sports Facility,Landscaped Gardens"
7700000,2 BHK Apartment ,"1,100 sq ft",,"₹ 7,000/ sq ft ",,"Ready to move,Furnished",,Viman Nagar,Lunkad Realty Amazon,6 - 7 years,,2,4,,,Resale,,,,Freehold,"Lift Available,Car Parking,Power Backup,24 X 7 Security,Vaastu Compliant,Club House,Gymnasium,Swimming Pool,Jogging Track,Maintenance Staff,Rain Water Harvesting,Staff Quarter,Landscaped Gardens","Children's play area,Sports Facility"
13000000,3 BHK Apartment ,"2,000 sq ft",,"₹ 6,500/ sq ft ",,"Ready to move,Unfurnished",,Viman Nagar,Karia Developers Konark Campus,11 - 12 years,,3,7,,,Resale,,,,Freehold,"Lift Available,Car Parking,Power Backup,24 X 7 Security,Vaastu Compliant,Club House,Gymnasium,Swimming Pool,Indoor Games,Jogging Track,Rain Water Harvesting,Staff Quarter,Multipurpose Room,Shopping Mall,School,Hospital,ATM","Children's play area,Sports Facility,Landscaped Gardens"
16500000,3 BHK Apartment ,"1,750 sq ft",,"₹ 9,428/ sq ft ",,"Ready to move,Semi-Furnished",,Kalyani Nagar,Raviraj Realty Fortaleza,11 - 12 years,,3,4,,,Resale,,,,Freehold,"Lift Available,Car Parking,Power Backup,24 X 7 Security,Vaastu Compliant,Club House,Gymnasium,Swimming Pool,Jogging Track","Children's play area,Sports Facility,Landscaped Gardens"
11500000,3 BHK Apartment ,"1,530 sq ft",,"₹ 7,516/ sq ft ",,"Ready to move,Unfurnished",,Viman Nagar,Clover Realty Acropolis,11 - 12 years,,3,2,,,Resale,,,,Freehold,"Lift Available,Car Parking,Power Backup,24 X 7 Security,Children's play area,Vaastu Compliant,Club House,Gymnasium,Swimming Pool,Indoor Games,Jogging Track,Intercom,Rain Water Harvesting,Staff Quarter,Multipurpose Room,Landscaped Gardens,Shopping Mall,School,Hospital,ATM",Sports Facility
6500000,2 BHK Apartment ,"1,030 sq ft",824 sq ft,"₹ 6,310/ sq ft ","2 rooms( study room, pooja room )","Ready to move,Unfurnished",,Ravet,,0 - 1 year,,2,"2, ",1,2,Resale,1,,Road View,Freehold,"Car Parking,Power Backup,24 X 7 Security,Wardrobe","Lift Available,Children's play area,Club House,Gymnasium,Swimming Pool,Sports Facility,Jogging Track,Landscaped Gardens,AC,TV,Refrigerator,Sofa,Wifi,Dining Table,Gas connection,BED"
11000000,3 BHK Apartment ,"1,350 sq ft",1200 sq ft,"₹ 8,148/ sq ft ",,Ready to move,,Kothrud,Builder wanaj corner kothrud,3 years,12 feet,3,"4, ",2,9,New,2,East,"Road View, Corner",Freehold,"Lift Available,Car Parking,Power Backup,24 X 7 Security","Children's play area,Club House,Gymnasium,Swimming Pool,Sports Facility,Jogging Track,Landscaped Gardens"
3800000,2 BHK Apartment ,738 sq ft,600 sq ft,"₹ 5,149/ sq ft ",,"Ready to move,Semi-Furnished",,Ambegaon Budruk,,3 - 4 years,,2,"1, ",1,5,Resale,3,West,,,"Lift Available,Car Parking,Power Backup,Vaastu Compliant,Intercom,School","24 X 7 Security,Children's play area,Club House,Gymnasium,Swimming Pool,Sports Facility,Jogging Track,Landscaped Gardens,AC,Wardrobe,TV,Refrigerator,Sofa,Wifi,Dining Table,Gas connection,BED"
7000000,2 BHK Apartment ,"1,150 sq ft",960 sq ft,"₹ 6,086/ sq ft ",,"Ready to move,Unfurnished",,Wagholi,,10 - 11 years,,2,"11, ",2,12,Resale,2,East,,,,"Lift Available,Power Backup,24 X 7 Security,Children's play area,Club House,Gymnasium,Swimming Pool,Sports Facility,Jogging Track,Landscaped Gardens"
11000000,3 BHK Apartment ,"1,560 sq ft",,"₹ 7,051/ sq ft ",,"Ready to move,Unfurnished",,Kalyani Nagar,Kumar Builder Kumar Kruti,11 - 12 years,,3,3,,,Resale,,,,Freehold,"Lift Available,Car Parking,Power Backup,24 X 7 Security,Vaastu Compliant,Club House,Gymnasium,Swimming Pool,Jogging Track","Children's play area,Sports Facility,Landscaped Gardens"
7700000,2 BHK Apartment ,"1,335 sq ft",,"₹ 5,767/ sq ft ",,"Ready to move,Unfurnished",,Viman Nagar,,11 - 12 years,,2,3,,,Resale,,North,,Freehold,"Lift Available,Power Backup,24 X 7 Security,Vaastu Compliant,Jogging Track,Rain Water Harvesting","Children's play area,Club House,Gymnasium,Swimming Pool,Sports Facility,Landscaped Gardens"
55000000,4 BHK Apartment ,"4,500 sq ft",,"₹ 12,222/ sq ft ",,"Ready to move,Furnished",,Kalyani Nagar,Lunkad Realty Skylounge,6 - 7 years,,4,10,,,Resale,,,,Freehold,"Lift Available,Car Parking,Power Backup,24 X 7 Security,Vaastu Compliant,Club House,Gymnasium,Swimming Pool,Jogging Track,Rain Water Harvesting,Staff Quarter","Children's play area,Sports Facility,Landscaped Gardens"
6000000,1 BHK Apartment ,650 sq ft,,"₹ 9,230/ sq ft ",,"Ready to move,Unfurnished",,Kalyani Nagar,,5 - 6 years,,1,"2, ",1,9,Resale,,East,,,"Lift Available,24 X 7 Security","Power Backup,Children's play area,Club House,Gymnasium,Swimming Pool,Sports Facility,Jogging Track,Landscaped Gardens"
9000000,2 BHK Apartment ,"1,460 sq ft",,"₹ 6,164/ sq ft ",,"Ready to move,Semi-Furnished",,Viman Nagar,Lunkad Realty Amazon,6 - 7 years,,2,7,,,Resale,,,,Freehold,"Lift Available,Car Parking,Power Backup,24 X 7 Security,Vaastu Compliant,Club House,Gymnasium,Swimming Pool,Jogging Track,Maintenance Staff,Rain Water Harvesting,Staff Quarter,Landscaped Gardens","Children's play area,Sports Facility"
7000000,2 BHK Apartment ,"1,000 sq ft",,"₹ 7,000/ sq ft ",,"Ready to move,Unfurnished",,Sangamvadi,Builder Kumar Pinnacle,11 - 12 years,,2,4,,,Resale,,,,Freehold,"Lift Available,Car Parking,Power Backup,24 X 7 Security,Vaastu Compliant,Club House,Gymnasium,Swimming Pool,Jogging Track,Rain Water Harvesting","Children's play area,Sports Facility,Landscaped Gardens"
42500000,5 BHK Apartment ,"2,800 sq ft",,"₹ 15,178/ sq ft ",,"Ready to move,Furnished",,Sangamvadi,Mahindra Lifespaces Developers Le Mirage,11 - 12 years,,5,3,,,Resale,,,,Freehold,"Lift Available,Car Parking,Power Backup,24 X 7 Security,Vaastu Compliant,Club House,Gymnasium,Swimming Pool,Jogging Track,Rain Water Harvesting,Staff Quarter","Children's play area,Sports Facility,Landscaped Gardens"
9000000,3 BHK Apartment ,"1,500 sq ft",,"₹ 6,000/ sq ft ",,"Ready to move,Furnished",,Tingre Nagar,Nyati Environ,6 - 7 years,,3,7,,,Resale,,,,Freehold,"Lift Available,Car Parking,Power Backup,24 X 7 Security,Vaastu Compliant,Club House,Gymnasium,Swimming Pool,Jogging Track,Rain Water Harvesting","Children's play area,Sports Facility,Landscaped Gardens"
7500000,2 BHK Apartment ,"1,065 sq ft",,"₹ 7,042/ sq ft ",,"Ready to move,Unfurnished",,Viman Nagar,Karia Developers Konark Campus,11 - 12 years,,2,3,,,Resale,,,,Freehold,"Lift Available,Car Parking,Power Backup,24 X 7 Security,Vaastu Compliant,Club House,Gymnasium,Swimming Pool,Indoor Games,Jogging Track,Rain Water Harvesting,Staff Quarter,Multipurpose Room,Shopping Mall,School,Hospital,ATM","Children's play area,Sports Facility,Landscaped Gardens"
7442600,3 BHK Independent Floor ,"2,189 sq ft",,"₹ 3,400/ sq ft ",,Ready to move,,Wagholi,,2 - 3 years,,3,,,,New,,East,,Freehold,"Lift Available,Car Parking,Power Backup,24 X 7 Security,Vaastu Compliant,Club House,Swimming Pool,Jogging Track,Rain Water Harvesting","Children's play area,Gymnasium,Sports Facility,Landscaped Gardens"
11000000,3 BHK Apartment ,"1,205 sq ft",,"₹ 9,128/ sq ft ",,"Ready to move,Furnished",,Pashan,Kumar Urban Development Shantiniketan Phase 1,7 - 8 years,,2,,1,,Resale,,,,,"Car Parking,Children's play area,Gymnasium,Jogging Track,Multipurpose Room,Landscaped Gardens,AC,Wardrobe,TV,Refrigerator,Sofa,Dining Table,Gas connection,BED","Lift Available,Power Backup,24 X 7 Security,Club House,Swimming Pool,Sports Facility,Wifi"
10000000,3 BHK Apartment ,"1,472 sq ft",1200 sq ft,"₹ 6,793/ sq ft ",1 rooms( study room ),"Ready to move,Unfurnished",,Baner,,2 - 3 years,,3,"5, ",2,12,Resale,1,East,"Road View, Garden View",Freehold,"Lift Available,Car Parking,Power Backup,Children's play area,Vaastu Compliant,Swimming Pool,Sports Facility,Jogging Track,Maintenance Staff,Rain Water Harvesting,Multipurpose Room,Landscaped Gardens,Shopping Mall,School,Hospital,ATM","24 X 7 Security,Club House,Gymnasium,AC,Wardrobe,TV,Refrigerator,Sofa,Wifi,Dining Table,Gas connection,BED"
7400000,2 BHK Apartment ,"1,235 sq ft",914 sq ft,"₹ 5,991/ sq ft ",,Under Construction,Nov 2019,Hinjewadi,,,,2,"5, ",1,21,New,1,East,"Road View, Garden View",Freehold,"Lift Available,Car Parking,Power Backup,Children's play area,Swimming Pool,Sports Facility,Jogging Track,Maintenance Staff,Rain Water Harvesting,Staff Quarter,Multipurpose Room,Landscaped Gardens,Shopping Mall,School,Hospital,ATM,Wardrobe","24 X 7 Security,Club House,Gymnasium,AC,TV,Refrigerator,Sofa,Wifi,Dining Table,Gas connection,BED"
10500000,3 BHK Apartment ,"1,580 sq ft",1250 sq ft,"₹ 6,645/ sq ft ",,"Ready to move,Unfurnished",,Shankar Kalat Nagar,,1 - 2 years,,3,"1, ",2,7,Resale,1,East,"Road View, Garden View",Freehold,"Lift Available,Car Parking,Power Backup,Children's play area,Vaastu Compliant,Swimming Pool,Sports Facility,Jogging Track,Maintenance Staff,Rain Water Harvesting,Multipurpose Room,Landscaped Gardens,Shopping Mall,School,Hospital,ATM","24 X 7 Security,Club House,Gymnasium,AC,Wardrobe,TV,Refrigerator,Sofa,Wifi,Dining Table,Gas connection,BED"
8500000,2 BHK Apartment ,"1,270 sq ft",985 sq ft,"₹ 6,692/ sq ft ",,"Ready to move,Semi-Furnished",,Shankar Kalat Nagar,,1 - 2 years,,2,"2, ",2,7,Resale,1,East,"Road View, Garden View",Freehold,"Lift Available,Car Parking,Power Backup,Children's play area,Swimming Pool,Sports Facility,Jogging Track,Maintenance Staff,Rain Water Harvesting,Multipurpose Room,Landscaped Gardens,Shopping Mall,School,Hospital,ATM","24 X 7 Security,Club House,Gymnasium,AC,Wardrobe,TV,Refrigerator,Sofa,Wifi,Dining Table,Gas connection,BED"
7700000,2 BHK Apartment ,"1,260 sq ft",980 sq ft,"₹ 6,111/ sq ft ",,"Ready to move,Unfurnished",,Hinjewadi Phase 1,,1 - 2 years,,2,"2, ",1,12,Resale,1,East,"Road View, Garden View",Freehold,"Lift Available,Car Parking,Power Backup,Children's play area,Vaastu Compliant,Swimming Pool,Sports Facility,Jogging Track,Maintenance Staff,Rain Water Harvesting,Multipurpose Room,Landscaped Gardens,Shopping Mall,School,Hospital,ATM","24 X 7 Security,Club House,Gymnasium,AC,Wardrobe,TV,Refrigerator,Sofa,Wifi,Dining Table,Gas connection,BED"
16000000,3 BHK Apartment ,"1,602 sq ft",1280 sq ft,"₹ 9,987/ sq ft ",,"Ready to move,Unfurnished",,Baner,,4 - 5 years,60 feet,3,"7, ",2,10,Resale,2,NorthEast,"Road View, Garden View",Freehold,"Lift Available,Car Parking,Power Backup,Children's play area,Vaastu Compliant,Swimming Pool,Sports Facility,Jogging Track,Maintenance Staff,Rain Water Harvesting,Multipurpose Room,Landscaped Gardens,Shopping Mall,School,Hospital,ATM","24 X 7 Security,Club House,Gymnasium,AC,Wardrobe,TV,Refrigerator,Sofa,Wifi,Dining Table,Gas connection,BED"
9500000,2 BHK Apartment ,"1,010 sq ft",743 sq ft,"₹ 9,405/ sq ft ",,Under Construction,Mar 2019,Pashan,,,,2,"5, ",2,19,New,1,East,"Road View, Garden View",Freehold,"Lift Available,Car Parking,Power Backup,Children's play area,Swimming Pool,Sports Facility,Jogging Track,Maintenance Staff,Rain Water Harvesting,Multipurpose Room,Landscaped Gardens,Shopping Mall,School,Hospital,ATM,Wardrobe","24 X 7 Security,Club House,Gymnasium,AC,TV,Refrigerator,Sofa,Wifi,Dining Table,Gas connection,BED"
40000000,4 BHK Apartment ,"4,190 sq ft",3050 sq ft,"₹ 9,546/ sq ft ",1 rooms( servant room ),Under Construction,Dec 2019,Baner,,,80 feet,4,"16, ",1,19,New,1,East,"Road View, Garden View",Freehold,"Lift Available,Car Parking,Power Backup,Children's play area,Vaastu Compliant,Gymnasium,Swimming Pool,Sports Facility,Jogging Track,Maintenance Staff,Rain Water Harvesting,Multipurpose Room,Landscaped Gardens,Shopping Mall,School,Hospital,ATM,Wardrobe","24 X 7 Security,Club House,AC,TV,Refrigerator,Sofa,Wifi,Dining Table,Gas connection,BED"
35000000,4 BHK Apartment ,"3,981 sq ft",3000 sq ft,"₹ 8,791/ sq ft ",1 rooms( servant room ),Ready to move,,Balewadi,,1 - 2 years,,4,"2, ",2,13,New,1,East,"Road View, Garden View",Freehold,"Lift Available,Car Parking,Power Backup,Children's play area,Vaastu Compliant,Swimming Pool,Sports Facility,Jogging Track,Maintenance Staff,Rain Water Harvesting,Multipurpose Room,Landscaped Gardens,Shopping Mall,School,Hospital,ATM","24 X 7 Security,Club House,Gymnasium,AC,Wardrobe,TV,Refrigerator,Sofa,Wifi,Dining Table,Gas connection,BED"
